Name,Fill_rate,Normal_capacity,Reserve,Date
El Kensera,57.1,216.4,123.7,10/2/2020
Bin El Ouidane,24.2,1215.5,293.8,10/2/2021
Bin El Ouidane,40.0,1215.5,486.0,10/2/2020
Al Hanssali,28.2,668.2,188.7,10/2/2021
Al Hanssali,40.6,668.2,271.0,10/2/2020
Al Massira,12.3,2657.0,327.4,10/2/2021
Al Massira,16.2,2657.0,429.4,10/2/2020
Oued El Makhazine,100.0,672.9,672.9,11/2/2021
Oued El Makhazine,97.7,672.9,657.7,11/2/2020
Hassan II,28.8,392.3,112.8,11/2/2021
Hassan II,30.4,392.3,119.2,11/2/2020
Oued ZA,64.4,94.9,61.1,11/2/2021
Oued ZA,100.0,94.9,94.9,11/2/2020
Mohamed V,24.8,239.5,59.5,11/2/2021
Mohamed V,28.1,239.5,67.3,11/2/2020
Idriss 1er,69.4,1129.6,783.9,11/2/2021
Idriss 1er,84.6,1129.6,955.1,11/2/2020
Al Wahda,74.3,3522.3,2616.4,11/2/2021
Al Wahda,59.7,3522.3,2102.6,11/2/2020
El Kensera,29.5,216.4,63.9,11/2/2021
El Kensera,57.2,216.4,123.8,11/2/2020
Bin El Ouidane,24.3,1215.5,295.4,11/2/2021
Bin El Ouidane,39.9,1215.5,484.5,11/2/2020
Al Hanssali,28.5,668.2,190.2,11/2/2021
Al Hanssali,40.4,668.2,269.7,11/2/2020
Al Massira,12.4,2657.0,328.4,11/2/2021
Al Massira,16.2,2657.0,429.4,11/2/2020
Oued El Makhazine,100.0,672.9,672.9,12/2/2021
Oued El Makhazine,97.8,672.9,658.0,12/2/2020
Hassan II,28.8,392.3,112.8,12/2/2021
Hassan II,30.4,392.3,119.2,12/2/2020
Oued ZA,64.5,94.9,61.2,12/2/2021
Oued ZA,100.0,94.9,94.9,12/2/2020
Mohamed V,24.8,239.5,59.5,12/2/2021
Mohamed V,28.1,239.5,67.3,12/2/2020
Idriss 1er,69.6,1129.6,786.7,12/2/2021
Idriss 1er,84.5,1129.6,954.0,12/2/2020
Al Wahda,74.8,3522.3,2634.8,12/2/2021
Al Wahda,59.6,3522.3,2100.8,12/2/2020
El Kensera,29.5,216.4,63.9,12/2/2021
El Kensera,57.2,216.4,123.9,12/2/2020
Bin El Ouidane,24.4,1215.5,296.6,12/2/2021
Bin El Ouidane,39.7,1215.5,482.5,12/2/2020
Al Hanssali,28.7,668.2,191.6,12/2/2021
Al Hanssali,40.5,668.2,270.6,12/2/2020
Al Massira,12.3,2657.0,327.7,12/2/2021
Al Massira,16.2,2657.0,429.8,12/2/2020
Oued El Makhazine,100.0,672.9,672.9,13/2/2021
Oued El Makhazine,97.8,672.9,658.0,13/2/2020
Hassan II,28.7,392.3,112.8,13/2/2021
Hassan II,30.4,392.3,119.2,13/2/2020
Oued ZA,64.6,94.9,61.3,13/2/2021
Oued ZA,100.0,94.9,94.9,13/2/2020
Mohamed V,24.3,239.5,58.2,13/2/2021
Mohamed V,28.1,239.5,67.3,13/2/2020
Idriss 1er,69.8,1129.6,788.6,13/2/2021
Idriss 1er,84.5,1129.6,954.0,13/2/2020
Al Wahda,75.2,3522.3,2650.2,13/2/2021
Al Wahda,59.6,3522.3,2100.8,13/2/2020
El Kensera,29.5,216.4,63.9,13/2/2021
El Kensera,57.2,216.4,123.9,13/2/2020
Bin El Ouidane,24.5,1215.5,298.0,13/2/2021
Bin El Ouidane,39.7,1215.5,482.5,13/2/2020
Al Hanssali,28.9,668.2,192.8,13/2/2021
Al Hanssali,40.5,668.2,270.6,13/2/2020
Al Massira,12.3,2657.0,327.4,13/2/2021
Al Massira,16.2,2657.0,429.8,13/2/2020
Oued El Makhazine,100.0,672.9,672.9,14/2/2021
Oued El Makhazine,97.8,672.9,658.0,14/2/2020
Hassan II,28.7,392.3,112.8,14/2/2021
Hassan II,30.4,392.3,119.2,14/2/2020
Oued ZA,64.6,94.9,61.3,14/2/2021
Oued ZA,100.0,94.9,94.9,14/2/2020
Mohamed V,24.3,239.5,58.2,14/2/2021
Mohamed V,28.1,239.5,67.3,14/2/2020
Idriss 1er,69.9,1129.6,790.1,14/2/2021
Idriss 1er,84.5,1129.6,954.0,14/2/2020
Al Wahda,75.6,3522.3,2661.5,14/2/2021
Al Wahda,59.6,3522.3,2100.8,14/2/2020
El Kensera,29.5,216.4,63.9,14/2/2021
El Kensera,57.2,216.4,123.9,14/2/2020
Bin El Ouidane,24.6,1215.5,299.3,14/2/2021
Bin El Ouidane,39.7,1215.5,482.5,14/2/2020
Al Hanssali,29.0,668.2,194.0,14/2/2021
Al Hanssali,40.5,668.2,270.6,14/2/2020
Al Massira,12.3,2657.0,327.4,14/2/2021
Al Massira,16.2,2657.0,429.8,14/2/2020
Oued El Makhazine,100.0,672.9,672.9,15/2/2021
Oued El Makhazine,97.8,672.9,658.0,15/2/2020
Hassan II,28.7,392.3,112.8,15/2/2021
Hassan II,30.4,392.3,119.2,15/2/2020
Oued ZA,64.7,94.9,61.4,15/2/2021
Oued ZA,100.0,94.9,94.9,15/2/2020
Mohamed V,24.3,239.5,58.2,15/2/2021
Mohamed V,27.0,239.5,64.7,15/2/2020
Idriss 1er,70.0,1129.6,791.0,15/2/2021
Idriss 1er,84.1,1129.6,949.9,15/2/2020
Al Wahda,75.9,3522.3,2672.8,15/2/2021
Al Wahda,59.5,3522.3,2095.4,15/2/2020
El Kensera,29.5,216.4,63.9,15/2/2021
El Kensera,56.8,216.4,123.0,15/2/2020
Bin El Ouidane,24.8,1215.5,301.0,15/2/2021
Bin El Ouidane,39.2,1215.5,476.9,15/2/2020
Al Hanssali,29.2,668.2,195.0,15/2/2021
Al Hanssali,39.7,668.2,265.3,15/2/2020
Al Massira,12.3,2657.0,328.1,15/2/2021
Al Massira,16.1,2657.0,426.5,15/2/2020
Oued El Makhazine,99.7,672.9,670.7,16/2/2021
Oued El Makhazine,97.8,672.9,658.0,16/2/2020
Hassan II,28.7,392.3,112.8,16/2/2021
Hassan II,30.4,392.3,119.2,16/2/2020
Oued ZA,64.6,94.9,61.3,16/2/2021
Oued ZA,100.0,94.9,94.9,16/2/2020
Mohamed V,24.3,239.5,58.2,16/2/2021
Mohamed V,26.7,239.5,64.0,16/2/2020
Idriss 1er,70.2,1129.6,792.4,16/2/2021
Idriss 1er,83.9,1129.6,947.3,16/2/2020
Al Wahda,76.1,3522.3,2681.1,16/2/2021
Al Wahda,59.4,3522.3,2092.7,16/2/2020
El Kensera,29.5,216.4,63.9,16/2/2021
El Kensera,56.4,216.4,122.0,16/2/2020
Bin El Ouidane,24.9,1215.5,302.2,16/2/2021
Bin El Ouidane,39.1,1215.5,475.3,16/2/2020
Al Hanssali,29.4,668.2,196.2,16/2/2021
Al Hanssali,39.4,668.2,263.3,16/2/2020
Al Massira,12.3,2657.0,327.7,16/2/2021
Al Massira,16.1,2657.0,426.9,16/2/2020
Oued El Makhazine,99.0,672.9,666.3,17/2/2021
Oued El Makhazine,97.8,672.9,658.4,17/2/2020
Hassan II,28.7,392.3,112.8,17/2/2021
Hassan II,30.4,392.3,119.2,17/2/2020
Oued ZA,64.6,94.9,61.3,17/2/2021
Oued ZA,100.0,94.9,94.9,17/2/2020
Mohamed V,24.3,239.5,58.2,17/2/2021
Mohamed V,26.4,239.5,63.2,17/2/2020
Idriss 1er,70.2,1129.6,793.4,17/2/2021
Idriss 1er,83.8,1129.6,946.3,17/2/2020
Al Wahda,76.4,3522.3,2689.3,17/2/2021
Al Wahda,59.4,3522.3,2090.9,17/2/2020
El Kensera,29.5,216.4,63.8,17/2/2021
El Kensera,56.2,216.4,121.6,17/2/2020
Bin El Ouidane,25.0,1215.5,303.8,17/2/2021
Bin El Ouidane,39.0,1215.5,473.8,17/2/2020
Al Hanssali,29.5,668.2,197.2,17/2/2021
Al Hanssali,39.3,668.2,262.5,17/2/2020
Al Massira,12.3,2657.0,327.7,17/2/2021
Al Massira,16.1,2657.0,426.9,17/2/2020
Oued El Makhazine,98.3,672.9,661.6,18/2/2021
Oued El Makhazine,97.8,672.9,658.4,18/2/2020
Hassan II,28.7,392.3,112.8,18/2/2021
Hassan II,30.4,392.3,119.2,18/2/2020
Oued ZA,64.6,94.9,61.3,18/2/2021
Oued ZA,100.0,94.9,94.9,18/2/2020
Mohamed V,24.3,239.5,58.2,18/2/2021
Mohamed V,25.8,239.5,61.7,18/2/2020
Idriss 1er,70.5,1129.6,796.2,18/2/2021
Idriss 1er,83.7,1129.6,945.3,18/2/2020
Al Wahda,76.4,3522.3,2689.3,18/2/2021
Al Wahda,59.3,3522.3,2088.2,18/2/2020
El Kensera,29.5,216.4,63.8,18/2/2021
El Kensera,55.9,216.4,120.9,18/2/2020
Bin El Ouidane,25.1,1215.5,305.2,18/2/2021
Bin El Ouidane,38.8,1215.5,472.2,18/2/2020
Al Hanssali,29.6,668.2,197.8,18/2/2021
Al Hanssali,39.4,668.2,263.5,18/2/2020
Al Massira,12.3,2657.0,327.0,18/2/2021
Al Massira,16.0,2657.0,426.1,18/2/2020
Oued El Makhazine,97.5,672.9,656.2,19/2/2021
Oued El Makhazine,97.8,672.9,658.4,19/2/2020
Hassan II,28.7,392.3,112.8,19/2/2021
Hassan II,30.4,392.3,119.2,19/2/2020
Oued ZA,64.6,94.9,61.3,19/2/2021
Oued ZA,100.0,94.9,94.9,19/2/2020
Mohamed V,24.2,239.5,57.9,19/2/2021
Mohamed V,25.8,239.5,61.7,19/2/2020
Idriss 1er,70.7,1129.6,798.6,19/2/2021
Idriss 1er,83.7,1129.6,945.3,19/2/2020
Al Wahda,76.7,3522.3,2700.8,19/2/2021
Al Wahda,59.3,3522.3,2088.2,19/2/2020
El Kensera,29.5,216.4,63.8,19/2/2021
El Kensera,55.9,216.4,120.9,19/2/2020
Bin El Ouidane,25.2,1215.5,306.7,19/2/2021
Bin El Ouidane,38.8,1215.5,472.2,19/2/2020
Al Hanssali,29.5,668.2,197.0,19/2/2021
Al Hanssali,39.4,668.2,263.5,19/2/2020
Al Massira,12.3,2657.0,327.0,19/2/2021
Al Massira,16.0,2657.0,426.1,19/2/2020
Oued El Makhazine,97.0,672.9,653.0,20/2/2021
Oued El Makhazine,97.9,672.9,658.7,20/2/2020
Hassan II,28.7,392.3,112.8,20/2/2021
Hassan II,30.4,392.3,119.1,20/2/2020
Oued ZA,64.6,94.9,61.3,20/2/2021
Oued ZA,100.0,94.9,94.9,20/2/2020
Mohamed V,23.2,239.5,55.6,20/2/2021
Mohamed V,25.6,239.5,61.2,20/2/2020
Idriss 1er,71.0,1129.6,802.4,20/2/2021
Idriss 1er,83.4,1129.6,942.2,20/2/2020
Al Wahda,76.7,3522.3,2701.8,20/2/2021
Al Wahda,59.2,3522.3,2084.5,20/2/2020
El Kensera,29.5,216.4,63.8,20/2/2021
El Kensera,55.1,216.4,119.2,20/2/2020
Bin El Ouidane,25.3,1215.5,307.3,20/2/2021
Bin El Ouidane,38.6,1215.5,468.9,20/2/2020
Al Hanssali,29.5,668.2,196.8,20/2/2021
Al Hanssali,39.7,668.2,265.3,20/2/2020
Al Massira,12.3,2657.0,325.6,20/2/2021
Al Massira,16.1,2657.0,426.5,20/2/2020
Oued El Makhazine,96.9,672.9,652.3,21/2/2021
Oued El Makhazine,98.0,672.9,659.1,21/2/2020
Hassan II,28.7,392.3,112.8,21/2/2021
Hassan II,30.3,392.3,118.9,21/2/2020
Oued ZA,64.7,94.9,61.4,21/2/2021
Oued ZA,100.0,94.9,94.9,21/2/2020
Mohamed V,23.2,239.5,55.6,21/2/2021
Mohamed V,25.6,239.5,61.2,21/2/2020
Idriss 1er,71.3,1129.6,804.8,21/2/2021
Idriss 1er,83.1,1129.6,939.1,21/2/2020
Al Wahda,76.9,3522.3,2708.0,21/2/2021
Al Wahda,59.1,3522.3,2082.7,21/2/2020
El Kensera,29.5,216.4,63.8,21/2/2021
El Kensera,54.8,216.4,118.7,21/2/2020
Bin El Ouidane,25.4,1215.5,308.2,21/2/2021
Bin El Ouidane,38.4,1215.5,467.3,21/2/2020
Al Hanssali,29.6,668.2,198.0,21/2/2021
Al Hanssali,39.8,668.2,266.2,21/2/2020
Al Massira,12.3,2657.0,326.0,21/2/2021
Al Massira,16.0,2657.0,425.2,21/2/2020
Oued El Makhazine,97.2,672.9,653.7,22/2/2021
Oued El Makhazine,98.0,672.9,659.1,22/2/2020
Hassan II,28.7,392.3,112.8,22/2/2021
Hassan II,30.4,392.3,119.1,22/2/2020
Oued ZA,64.7,94.9,61.4,22/2/2021
Oued ZA,100.0,94.9,94.9,22/2/2020
Mohamed V,23.2,239.5,55.6,22/2/2021
Mohamed V,25.6,239.5,61.2,22/2/2020
Idriss 1er,71.5,1129.6,807.2,22/2/2021
Idriss 1er,83.1,1129.6,938.6,22/2/2020
Al Wahda,77.1,3522.3,2716.4,22/2/2021
Al Wahda,59.1,3522.3,2080.0,22/2/2020
El Kensera,29.5,216.4,63.8,22/2/2021
El Kensera,54.5,216.4,117.9,22/2/2020
Bin El Ouidane,25.4,1215.5,309.0,22/2/2021
Bin El Ouidane,38.3,1215.5,465.9,22/2/2020
Al Hanssali,30.0,668.2,200.2,22/2/2021
Al Hanssali,40.0,668.2,267.0,22/2/2020
Al Massira,12.3,2657.0,326.7,22/2/2021
Al Massira,16.0,2657.0,425.2,22/2/2020
Oued El Makhazine,97.7,672.9,657.7,23/2/2021
Oued El Makhazine,97.8,672.9,658.4,23/2/2020
Hassan II,28.7,392.3,112.8,23/2/2021
Hassan II,30.4,392.3,119.1,23/2/2020
Oued ZA,64.7,94.9,61.4,23/2/2021
Oued ZA,100.0,94.9,94.9,23/2/2020
Mohamed V,22.6,239.5,54.1,23/2/2021
Mohamed V,25.6,239.5,61.2,23/2/2020
Idriss 1er,71.6,1129.6,808.7,23/2/2021
Idriss 1er,82.9,1129.6,936.6,23/2/2020
Al Wahda,77.5,3522.3,2728.9,23/2/2021
Al Wahda,59.0,3522.3,2078.2,23/2/2020
El Kensera,29.5,216.4,63.8,23/2/2021
El Kensera,54.1,216.4,117.2,23/2/2020
Bin El Ouidane,25.6,1215.5,311.1,23/2/2021
Bin El Ouidane,38.1,1215.5,463.6,23/2/2020
Al Hanssali,30.2,668.2,201.9,23/2/2021
Al Hanssali,40.0,668.2,267.0,23/2/2020
Al Massira,12.3,2657.0,325.6,23/2/2021
Al Massira,16.1,2657.0,426.5,23/2/2020
Oued El Makhazine,98.1,672.9,659.8,24/2/2021
Oued El Makhazine,97.7,672.9,657.3,24/2/2020
Hassan II,28.7,392.3,112.8,24/2/2021
Hassan II,30.4,392.3,119.1,24/2/2020
Oued ZA,64.7,94.9,61.4,24/2/2021
Oued ZA,100.0,94.9,94.9,24/2/2020
Mohamed V,21.7,239.5,52.1,24/2/2021
Mohamed V,25.6,239.5,61.2,24/2/2020
Idriss 1er,71.7,1129.6,809.6,24/2/2021
Idriss 1er,82.8,1129.6,935.0,24/2/2020
Al Wahda,77.7,3522.3,2736.3,24/2/2021
Al Wahda,58.9,3522.3,2075.5,24/2/2020
El Kensera,29.5,216.4,63.8,24/2/2021
El Kensera,53.8,216.4,116.4,24/2/2020
Bin El Ouidane,25.7,1215.5,312.4,24/2/2021
Bin El Ouidane,38.1,1215.5,462.8,24/2/2020
Al Hanssali,30.2,668.2,201.5,24/2/2021
Al Hanssali,40.2,668.2,268.8,24/2/2020
Al Massira,12.2,2657.0,324.9,24/2/2021
Al Massira,16.1,2657.0,426.9,24/2/2020
Oued El Makhazine,98.3,672.9,661.3,25/2/2021
Oued El Makhazine,97.7,672.9,657.3,25/2/2020
Hassan II,28.7,392.3,112.7,25/2/2021
Hassan II,30.4,392.3,119.1,25/2/2020
Oued ZA,64.8,94.9,61.5,25/2/2021
Oued ZA,100.0,94.9,94.9,25/2/2020
Mohamed V,20.9,239.5,50.1,25/2/2021
Mohamed V,24.8,239.5,59.3,25/2/2020
Idriss 1er,71.8,1129.6,810.6,25/2/2021
Idriss 1er,82.6,1129.6,933.5,25/2/2020
Al Wahda,77.9,3522.3,2742.7,25/2/2021
Al Wahda,58.8,3522.3,2071.9,25/2/2020
El Kensera,29.5,216.4,63.8,25/2/2021
El Kensera,53.4,216.4,115.7,25/2/2020
Bin El Ouidane,25.8,1215.5,313.7,25/2/2021
Bin El Ouidane,37.9,1215.5,461.2,25/2/2020
Al Hanssali,30.3,668.2,202.8,25/2/2021
Al Hanssali,40.3,668.2,269.5,25/2/2020
Al Massira,12.2,2657.0,324.9,25/2/2021
Al Massira,16.0,2657.0,424.8,25/2/2020
Oued El Makhazine,98.5,672.9,663.1,26/2/2021
Oued El Makhazine,97.7,672.9,657.3,26/2/2020
Hassan II,28.7,392.3,112.7,26/2/2021
Hassan II,30.4,392.3,119.1,26/2/2020
Oued ZA,64.8,94.9,61.5,26/2/2021
Oued ZA,100.0,94.9,94.9,26/2/2020
Mohamed V,20.3,239.5,48.6,26/2/2021
Mohamed V,24.8,239.5,59.3,26/2/2020
Idriss 1er,72.0,1129.6,813.0,26/2/2021
Idriss 1er,82.6,1129.6,933.5,26/2/2020
Al Wahda,78.0,3522.3,2749.0,26/2/2021
Al Wahda,58.8,3522.3,2071.9,26/2/2020
El Kensera,29.5,216.4,63.8,26/2/2021
El Kensera,53.4,216.4,115.7,26/2/2020
Bin El Ouidane,25.9,1215.5,314.6,26/2/2021
Bin El Ouidane,37.9,1215.5,461.2,26/2/2020
Al Hanssali,30.5,668.2,203.9,26/2/2021
Al Hanssali,40.3,668.2,269.5,26/2/2020
Al Massira,12.2,2657.0,324.2,26/2/2021
Al Massira,16.0,2657.0,424.8,26/2/2020
Oued El Makhazine,98.8,672.9,664.5,27/2/2021
Oued El Makhazine,97.7,672.9,657.3,27/2/2020
Hassan II,28.7,392.3,112.7,27/2/2021
Hassan II,30.4,392.3,119.1,27/2/2020
Oued ZA,64.8,94.9,61.5,27/2/2021
Oued ZA,100.0,94.9,94.9,27/2/2020
Mohamed V,20.0,239.5,47.9,27/2/2021
Mohamed V,24.8,239.5,59.3,27/2/2020
Idriss 1er,72.1,1129.6,813.9,27/2/2021
Idriss 1er,82.6,1129.6,933.5,27/2/2020
Al Wahda,78.1,3522.3,2752.2,27/2/2021
Al Wahda,58.8,3522.3,2071.9,27/2/2020
El Kensera,29.5,216.4,63.9,27/2/2021
El Kensera,53.4,216.4,115.7,27/2/2020
Bin El Ouidane,26.0,1215.5,316.2,27/2/2021
Bin El Ouidane,37.9,1215.5,461.2,27/2/2020
Al Hanssali,30.7,668.2,205.0,27/2/2021
Al Hanssali,40.3,668.2,269.5,27/2/2020
Al Massira,12.3,2657.0,326.7,27/2/2021
Al Massira,16.0,2657.0,424.8,27/2/2020
Oued El Makhazine,99.0,672.9,666.0,28/2/2021
Oued El Makhazine,97.7,672.9,657.3,28/2/2020
Hassan II,28.7,392.3,112.7,28/2/2021
Hassan II,30.4,392.3,119.1,28/2/2020
Oued ZA,64.8,94.9,61.5,28/2/2021
Oued ZA,100.0,94.9,94.9,28/2/2020
Mohamed V,19.5,239.5,46.6,28/2/2021
Mohamed V,24.8,239.5,59.3,28/2/2020
Idriss 1er,72.2,1129.6,815.4,28/2/2021
Idriss 1er,82.6,1129.6,933.5,28/2/2020
Al Wahda,78.3,3522.3,2759.7,28/2/2021
Al Wahda,58.8,3522.3,2071.9,28/2/2020
El Kensera,29.5,216.4,63.9,28/2/2021
El Kensera,53.4,216.4,115.7,28/2/2020
Bin El Ouidane,26.1,1215.5,317.5,28/2/2021
Bin El Ouidane,37.9,1215.5,461.2,28/2/2020
Al Hanssali,30.9,668.2,206.4,28/2/2021
Al Hanssali,40.3,668.2,269.5,28/2/2020
Al Massira,12.3,2657.0,327.4,28/2/2021
Al Massira,16.0,2657.0,424.8,28/2/2020
Oued El Makhazine,100.0,672.9,672.9,6/3/2021
Oued El Makhazine,97.3,672.9,654.8,6/3/2020
Hassan II,28.7,392.3,112.8,6/3/2021
Hassan II,30.3,392.3,119.0,6/3/2020
Oued ZA,65.2,94.9,61.9,6/3/2021
Oued ZA,100.0,94.9,94.9,6/3/2020
Mohamed V,20.1,239.5,48.2,6/3/2021
Mohamed V,21.6,239.5,51.6,6/3/2020
Idriss 1er,72.8,1129.6,822.1,6/3/2021
Idriss 1er,81.2,1129.6,916.7,6/3/2020
Al Wahda,79.4,3522.3,2796.3,6/3/2021
Al Wahda,58.2,3522.3,2049.6,6/3/2020
El Kensera,30.3,216.4,65.5,6/3/2021
El Kensera,50.3,216.4,108.8,6/3/2020
Bin El Ouidane,27.2,1215.5,330.1,6/3/2021
Bin El Ouidane,37.0,1215.5,449.2,6/3/2020
Al Hanssali,32.6,668.2,217.5,6/3/2021
Al Hanssali,41.0,668.2,274.1,6/3/2020
Al Massira,12.3,2657.0,326.7,6/3/2021
Al Massira,15.6,2657.0,413.7,6/3/2020
Oued El Makhazine,100.0,672.9,672.9,7/3/2021
Oued El Makhazine,97.3,672.9,654.4,7/3/2020
Hassan II,28.7,392.3,112.8,7/3/2021
Hassan II,30.3,392.3,119.0,7/3/2020
Oued ZA,65.3,94.9,61.9,7/3/2021
Oued ZA,100.0,94.9,94.9,7/3/2020
Mohamed V,20.0,239.5,47.9,7/3/2021
Mohamed V,21.3,239.5,51.0,7/3/2020
Idriss 1er,72.9,1129.6,823.1,7/3/2021
Idriss 1er,80.8,1129.6,913.2,7/3/2020
Al Wahda,79.4,3522.3,2796.3,7/3/2021
Al Wahda,58.0,3522.3,2043.3,7/3/2020
El Kensera,30.3,216.4,65.6,7/3/2021
El Kensera,49.5,216.4,107.2,7/3/2020
Bin El Ouidane,27.4,1215.5,333.3,7/3/2021
Bin El Ouidane,37.0,1215.5,449.2,7/3/2020
Al Hanssali,33.2,668.2,222.1,7/3/2021
Al Hanssali,39.6,668.2,264.6,7/3/2020
Al Massira,12.3,2657.0,327.4,7/3/2021
Al Massira,15.2,2657.0,404.4,7/3/2020
Oued El Makhazine,99.6,672.9,670.0,13/3/2021
Oued El Makhazine,97.0,672.9,652.6,13/3/2020
Hassan II,28.8,392.3,113.1,13/3/2021
Hassan II,30.3,392.3,118.9,13/3/2020
Oued ZA,66.4,94.9,63.0,13/3/2021
Oued ZA,100.0,94.9,94.9,13/3/2020
Mohamed V,20.0,239.5,47.9,13/3/2021
Mohamed V,19.9,239.5,47.6,13/3/2020
Idriss 1er,74.4,1129.6,840.6,13/3/2021
Idriss 1er,80.0,1129.6,904.1,13/3/2020
Al Wahda,79.2,3522.3,2789.8,13/3/2021
Al Wahda,57.6,3522.3,2030.0,13/3/2020
El Kensera,30.5,216.4,66.1,13/3/2021
El Kensera,49.2,216.4,106.5,13/3/2020
Bin El Ouidane,30.3,1215.5,368.0,13/3/2021
Bin El Ouidane,37.0,1215.5,449.6,13/3/2020
Al Hanssali,36.3,668.2,242.5,13/3/2021
Al Hanssali,35.1,668.2,234.9,13/3/2020
Al Massira,12.7,2657.0,336.2,13/3/2021
Al Massira,15.4,2657.0,409.2,13/3/2020
Oued El Makhazine,99.2,672.9,667.4,14/3/2021
Oued El Makhazine,97.0,672.9,652.6,14/3/2020
Hassan II,28.8,392.3,113.1,14/3/2021
Hassan II,30.3,392.3,118.9,14/3/2020
Oued ZA,66.4,94.9,63.0,14/3/2021
Oued ZA,100.0,94.9,94.9,14/3/2020
Mohamed V,19.8,239.5,47.5,14/3/2021
Mohamed V,19.9,239.5,47.6,14/3/2020
Idriss 1er,74.5,1129.6,841.6,14/3/2021
Idriss 1er,80.0,1129.6,904.1,14/3/2020
Al Wahda,79.0,3522.3,2783.3,14/3/2021
Al Wahda,57.6,3522.3,2030.0,14/3/2020
El Kensera,30.6,216.4,66.3,14/3/2021
El Kensera,49.2,216.4,106.5,14/3/2020
Bin El Ouidane,30.7,1215.5,373.1,14/3/2021
Bin El Ouidane,37.0,1215.5,449.6,14/3/2020
Al Hanssali,36.5,668.2,243.8,14/3/2021
Al Hanssali,35.1,668.2,234.9,14/3/2020
Al Massira,12.7,2657.0,336.9,14/3/2021
Al Massira,15.4,2657.0,409.2,14/3/2020
Oued El Makhazine,99.2,672.9,667.4,15/3/2021
Oued El Makhazine,96.8,672.9,651.5,15/3/2020
Hassan II,28.8,392.3,113.1,15/3/2021
Hassan II,30.3,392.3,118.9,15/3/2020
Oued ZA,66.4,94.9,63.0,15/3/2021
Oued ZA,100.0,94.9,94.9,15/3/2020
Mohamed V,19.8,239.5,47.5,15/3/2021
Mohamed V,18.5,239.5,44.3,15/3/2020
Idriss 1er,74.7,1129.6,843.5,15/3/2021
Idriss 1er,79.4,1129.6,897.0,15/3/2020
Al Wahda,79.0,3522.3,2783.3,15/3/2021
Al Wahda,57.4,3522.3,2021.1,15/3/2020
El Kensera,30.6,216.4,66.3,15/3/2021
El Kensera,49.2,216.4,106.4,15/3/2020
Bin El Ouidane,30.7,1215.5,373.1,15/3/2021
Bin El Ouidane,37.0,1215.5,450.0,15/3/2020
Al Hanssali,36.7,668.2,245.2,15/3/2021
Al Hanssali,32.6,668.2,217.5,15/3/2020
Al Massira,12.7,2657.0,338.0,15/3/2021
Al Massira,15.6,2657.0,413.3,15/3/2020
Oued El Makhazine,99.0,672.9,666.0,16/3/2021
Oued El Makhazine,96.8,672.9,651.2,16/3/2020
Hassan II,28.8,392.3,113.1,16/3/2021
Hassan II,30.3,392.3,118.9,16/3/2020
Oued ZA,66.6,94.9,63.2,16/3/2021
Oued ZA,100.0,94.9,94.9,16/3/2020
Mohamed V,19.5,239.5,46.6,16/3/2021
Mohamed V,18.4,239.5,44.0,16/3/2020
Idriss 1er,74.8,1129.6,845.5,16/3/2021
Idriss 1er,79.2,1129.6,895.0,16/3/2020
Al Wahda,79.0,3522.3,2781.1,16/3/2021
Al Wahda,57.3,3522.3,2019.4,16/3/2020
El Kensera,30.6,216.4,66.3,16/3/2021
El Kensera,49.1,216.4,106.3,16/3/2020
Bin El Ouidane,30.7,1215.5,373.1,16/3/2021
Bin El Ouidane,37.0,1215.5,450.0,16/3/2020
Al Hanssali,36.9,668.2,246.6,16/3/2021
Al Hanssali,31.7,668.2,211.8,16/3/2020
Al Massira,12.7,2657.0,338.0,16/3/2021
Al Massira,15.7,2657.0,416.6,16/3/2020
Oued El Makhazine,98.7,672.9,664.2,17/3/2021
Oued El Makhazine,96.7,672.9,650.8,17/3/2020
Hassan II,28.8,392.3,113.1,17/3/2021
Hassan II,30.3,392.3,118.9,17/3/2020
Oued ZA,66.6,94.9,63.2,17/3/2021
Oued ZA,100.0,94.9,94.9,17/3/2020
Mohamed V,19.1,239.5,45.7,17/3/2021
Mohamed V,18.4,239.5,44.0,17/3/2020
Idriss 1er,75.2,1129.6,849.4,17/3/2021
Idriss 1er,79.2,1129.6,895.0,17/3/2020
Al Wahda,78.7,3522.3,2773.6,17/3/2021
Al Wahda,57.3,3522.3,2016.7,17/3/2020
El Kensera,30.7,216.4,66.4,17/3/2021
El Kensera,49.1,216.4,106.2,17/3/2020
Bin El Ouidane,31.5,1215.5,382.6,17/3/2021
Bin El Ouidane,36.9,1215.5,448.0,17/3/2020
Al Hanssali,37.1,668.2,248.0,17/3/2021
Al Hanssali,30.8,668.2,205.8,17/3/2020
Al Massira,12.7,2657.0,337.7,17/3/2021
Al Massira,15.6,2657.0,415.3,17/3/2020
Oued El Makhazine,98.1,672.9,659.8,18/3/2021
Oued El Makhazine,96.7,672.9,650.5,18/3/2020
Hassan II,28.8,392.3,113.1,18/3/2021
Hassan II,30.3,392.3,118.8,18/3/2020
Oued ZA,66.7,94.9,63.2,18/3/2021
Oued ZA,100.0,94.9,94.9,18/3/2020
Mohamed V,18.5,239.5,44.3,18/3/2021
Mohamed V,18.2,239.5,43.5,18/3/2020
Idriss 1er,75.3,1129.6,850.9,18/3/2021
Idriss 1er,79.0,1129.6,892.0,18/3/2020
